author_id,work_id,book,testament_group,osis_ref,passage
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.13.17 Bible:Luke.10.24,Matt. xiii. 17; Luke x. 24
clement_rome,pseudo_literature,Deut,old_testament_or_other,Bible:Deut.18.15-Deut.18.19 Bible:Acts.3.22 Bible:Acts.7.37,"Deut. xviii. 15–19; Acts iii. 22;
vii. 37"
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.19.8 Bible:Mark.10.5-Mark.10.6,"Matt. xix. 8; Mark x. 5, 6"
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.5.37,Matt. v. 37
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.22.32 Bible:Mark.12.27 Bible:Luke.20.38,"Matt. xxii. 32; Mark xii. 27; Luke xx.
38"
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.13.39,Matt. xiii. 39
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.6.8 Bible:Matt.6.32,"Matt. vi. 8, 32"
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.6.6,Matt. vi. 6
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.7.9-Matt.7.11,Matt. vii. 9–11
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.5.34-Matt.5.35,"Matt. v. 34, 35"
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.9.13 Bible:Matt.12.7,Matt. ix. 13; xii. 7
